index,frameID,groupID,x,y,w,h
4176,2883.0,159.0,598.68,148.9,48.95,183.68
4177,2884.0,154.0,309.53,135.62,307.77,202.87
4178,2884.0,159.0,598.68,148.9,48.95,183.68
4179,2885.0,154.0,309.53,135.62,307.77,202.87
4180,2886.0,154.0,310.56,135.62,306.74,202.87
4181,2887.0,154.0,297.18,135.62,320.12,202.87
4182,2887.0,159.0,598.68,148.9,48.95,183.68
4183,2888.0,154.0,297.18,135.62,320.12,202.87
4184,2888.0,159.0,598.68,148.9,48.95,183.68
4185,2889.0,154.0,205.47,135.62,411.83,202.87
4186,2889.0,159.0,598.68,148.9,48.95,183.68
4187,2890.0,154.0,205.47,135.62,411.83,202.87
4188,2891.0,154.0,309.53,135.62,307.77,202.87
4189,2892.0,154.0,309.53,135.62,307.77,202.87
4190,2893.0,154.0,309.53,135.62,307.77,202.87
4191,2893.0,159.0,598.68,148.9,48.95,183.68
4192,2894.0,154.0,309.53,135.62,307.77,202.87
4193,2895.0,154.0,309.53,135.62,307.77,202.87
4194,2896.0,154.0,309.53,135.62,307.77,202.87
4195,2897.0,154.0,309.53,135.62,307.77,202.87
4196,2898.0,154.0,1.0,96.14,616.3,242.35
4197,2898.0,159.0,598.68,148.9,48.95,183.68
4198,2899.0,154.0,1.0,96.14,332.51,230.13
4199,2899.0,159.0,598.68,148.9,48.95,183.68
4200,2900.0,154.0,1.0,96.14,332.51,230.13
4201,2900.0,159.0,598.68,148.9,48.95,183.68
4202,2901.0,154.0,1.0,96.14,332.51,230.13
4203,2901.0,159.0,598.68,148.9,48.95,183.68
4204,2902.0,154.0,1.0,96.14,332.51,230.13
4205,2902.0,159.0,598.68,148.9,48.95,183.68
4206,2903.0,154.0,1.0,96.14,332.51,230.13
4207,2903.0,159.0,598.68,148.9,48.95,183.68
4208,2904.0,159.0,598.68,148.9,48.95,183.68
4209,2905.0,159.0,598.68,148.9,48.95,183.68
4210,2905.0,154.0,1.0,96.14,329.85,230.13
4211,2906.0,154.0,309.53,198.06,23.98,42.63
4212,2906.0,160.0,233.68,182.4,39.71,56.0
4213,2906.0,159.0,598.68,148.9,48.95,183.68
4214,2907.0,154.0,1.0,96.14,616.3,242.35
4215,2907.0,160.0,233.68,182.4,39.71,56.0
4216,2907.0,159.0,598.68,148.9,48.95,183.68
4217,2908.0,154.0,1.0,96.14,616.3,242.35
4218,2908.0,160.0,233.68,182.4,39.71,56.0
4219,2908.0,159.0,598.68,148.9,48.95,183.68
4220,2909.0,154.0,1.0,96.14,616.3,242.35
4221,2909.0,160.0,233.68,182.4,39.71,56.0
4222,2909.0,159.0,598.68,148.9,48.95,183.68
4223,2910.0,154.0,1.0,96.14,616.3,242.35
4224,2910.0,160.0,233.68,182.4,39.71,56.0
4225,2910.0,159.0,598.68,148.9,48.95,183.68
4226,2911.0,154.0,1.0,96.14,616.3,242.35
4227,2911.0,160.0,233.68,182.4,39.71,56.0
4228,2911.0,159.0,598.68,148.9,48.95,183.68
4229,2912.0,154.0,1.0,96.14,616.3,242.35
4230,2912.0,160.0,233.68,182.4,39.71,56.0
4231,2912.0,159.0,598.68,148.9,48.95,183.68
4232,2913.0,154.0,1.0,96.14,616.3,242.35
4233,2913.0,159.0,598.68,148.9,48.95,183.68
4234,2914.0,154.0,1.0,96.14,616.3,242.35
4235,2914.0,159.0,598.68,148.9,48.95,183.68
4236,2915.0,154.0,1.0,96.14,616.3,242.35
4237,2915.0,159.0,598.68,148.9,48.95,183.68
4238,2916.0,154.0,1.0,96.14,616.3,242.35
4239,2916.0,159.0,598.68,148.9,48.95,183.68
4240,2917.0,154.0,1.0,96.14,616.3,242.35
4241,2917.0,159.0,598.68,148.9,48.95,183.68
4242,2918.0,154.0,1.0,96.14,616.3,242.35
4243,2918.0,159.0,598.68,148.9,48.95,183.68
4244,2919.0,154.0,1.0,96.14,616.3,242.35
4245,2919.0,159.0,598.68,148.9,48.95,183.68
4246,2920.0,154.0,1.0,96.14,616.3,242.35
4247,2920.0,159.0,598.68,148.9,48.95,183.68
4248,2921.0,154.0,1.0,96.14,332.51,230.13
4249,2921.0,159.0,598.68,148.9,48.95,183.68
4250,2922.0,154.0,1.0,96.14,332.51,230.13
4251,2922.0,159.0,598.68,148.9,48.95,183.68
4252,2923.0,154.0,1.0,96.14,332.51,230.13
4253,2923.0,159.0,598.68,148.9,48.95,183.68
4254,2924.0,154.0,1.0,96.14,332.51,230.13
4255,2924.0,159.0,598.68,148.9,48.95,183.68
4256,2925.0,154.0,1.0,96.14,332.51,230.13
4257,2925.0,159.0,559.4,142.23,88.23,190.7
4258,2926.0,159.0,559.4,142.23,88.23,190.7
4259,2926.0,154.0,1.0,96.14,329.85,230.13
4260,2927.0,159.0,559.4,142.23,88.23,190.7
4261,2927.0,154.0,1.0,96.14,329.85,230.13
4262,2928.0,159.0,559.4,142.23,88.23,190.7
4263,2928.0,154.0,1.0,96.14,329.85,230.13
4264,2929.0,159.0,559.4,142.23,88.23,190.7
4265,2929.0,154.0,1.0,96.14,329.85,230.13
4266,2930.0,159.0,559.4,142.23,88.23,190.7
4267,2930.0,154.0,1.0,96.14,329.85,230.13
4268,2931.0,159.0,559.4,142.23,88.23,190.7
4269,2931.0,154.0,1.0,96.14,329.85,230.13
4270,2932.0,154.0,1.0,96.14,646.63,236.79
4271,2932.0,161.0,209.65,194.6,35.61,31.35
4272,2933.0,154.0,310.56,198.06,22.95,42.63
4273,2933.0,159.0,559.4,142.23,88.23,190.7
4274,2934.0,154.0,309.53,142.23,338.1,190.7
4275,2935.0,154.0,309.53,198.06,23.98,42.63
4276,2935.0,159.0,559.4,142.23,88.23,190.7
4277,2936.0,154.0,255.19,135.62,362.11,202.87
4278,2936.0,159.0,559.4,142.23,88.23,190.7
4279,2937.0,154.0,559.4,142.23,88.23,190.7
4280,2937.0,162.0,297.18,135.62,320.12,202.87
4281,2938.0,154.0,559.4,142.23,88.23,190.7
4282,2939.0,154.0,205.47,142.23,442.16,190.7
4283,2940.0,154.0,205.47,142.23,442.16,190.7
4284,2941.0,154.0,205.47,142.23,442.16,190.7
4285,2942.0,154.0,255.19,182.4,78.32,58.29
4286,2942.0,159.0,559.4,142.23,88.23,190.7
4287,2943.0,154.0,255.19,182.4,78.32,58.29
4288,2943.0,159.0,559.4,142.23,88.23,190.7
4289,2944.0,154.0,255.19,182.4,78.32,58.29
4290,2944.0,159.0,559.4,142.23,88.23,190.7
4291,2945.0,154.0,559.4,142.23,88.23,190.7
4292,2945.0,163.0,255.19,135.62,362.11,202.87
4293,2946.0,154.0,255.19,182.4,78.32,58.29
4294,2946.0,159.0,559.4,142.23,88.23,190.7
4295,2947.0,154.0,255.19,182.4,78.32,58.29
4296,2947.0,159.0,598.68,148.9,48.95,183.68
4297,2948.0,154.0,255.19,182.4,78.32,58.29
4298,2948.0,159.0,352.92,148.9,294.71,183.68
4299,2949.0,154.0,255.19,148.9,392.44,183.68
4300,2950.0,154.0,255.19,148.9,392.44,183.68
4301,2951.0,154.0,255.19,148.9,392.44,183.68
4302,2952.0,154.0,255.19,148.9,392.44,183.68
4303,2953.0,154.0,255.19,148.9,392.44,183.68
4304,2954.0,154.0,255.19,148.9,392.44,183.68
4305,2955.0,154.0,255.19,148.9,392.44,183.68
4306,2956.0,154.0,255.19,182.4,78.32,58.29
4307,2956.0,159.0,352.92,148.9,294.71,183.68
4308,2957.0,154.0,218.22,182.4,115.29,58.29
4309,2957.0,159.0,352.92,148.9,294.71,183.68
4310,2958.0,154.0,218.22,148.9,429.41,183.68
4311,2959.0,154.0,255.19,148.9,392.44,183.68
4312,2960.0,154.0,255.19,148.9,392.44,183.68
4313,2961.0,154.0,255.19,148.9,392.44,183.68
4314,2962.0,154.0,255.19,148.9,392.44,183.68
4315,2963.0,154.0,255.19,142.23,392.44,190.7
4316,2964.0,154.0,255.19,142.23,392.44,190.7
4317,2965.0,159.0,255.19,135.62,392.44,202.87
4318,2966.0,154.0,205.47,135.62,442.16,202.87
4319,2967.0,154.0,205.47,148.9,442.16,183.68
4320,2967.0,159.0,255.19,135.62,362.11,202.87
4321,2968.0,154.0,205.47,148.9,442.16,183.68
4322,2968.0,159.0,255.19,135.62,362.11,202.87
4323,2969.0,159.0,205.47,135.62,442.16,202.87
4324,2970.0,159.0,205.47,148.9,442.16,183.68
4325,2970.0,164.0,255.19,182.4,116.37,56.0
4326,2971.0,159.0,205.47,148.9,442.16,183.68
4327,2971.0,164.0,255.19,182.4,116.37,56.0
4328,2971.0,165.0,19.99,135.37,224.32,224.12
4329,2972.0,154.0,205.47,142.23,442.16,190.7
4330,2972.0,165.0,19.99,135.37,224.32,224.12
4331,2973.0,154.0,205.47,142.23,442.16,190.7
4332,2973.0,165.0,19.99,135.37,224.32,224.12
4333,2974.0,159.0,205.47,135.62,435.8,202.87
4334,2974.0,165.0,19.99,135.37,224.32,224.12
4335,2975.0,159.0,205.47,135.62,435.8,202.87
4336,2975.0,165.0,19.99,135.37,224.32,224.12
4337,2976.0,159.0,205.47,135.62,435.8,202.87
4338,2976.0,165.0,19.99,135.37,224.32,224.12
4339,2977.0,159.0,205.47,135.62,435.8,202.87
4340,2977.0,165.0,19.99,135.37,224.32,224.12
4341,2978.0,159.0,205.47,135.62,435.8,202.87
4342,2979.0,159.0,205.47,135.62,435.8,202.87
4343,2980.0,159.0,205.47,135.62,435.8,202.87
4344,2981.0,159.0,205.47,135.62,435.8,202.87
4345,2982.0,159.0,205.47,135.62,435.8,202.87
4346,2983.0,164.0,205.47,142.23,435.8,190.7
4347,2984.0,164.0,205.47,135.62,435.8,202.87
4348,2985.0,159.0,205.47,135.62,435.8,202.87
4349,2986.0,154.0,205.47,142.23,442.16,190.7
4350,2987.0,154.0,205.47,142.23,442.16,190.7
4351,2988.0,159.0,205.47,135.62,442.16,202.87
4352,2989.0,159.0,19.99,135.37,627.64,224.12
4353,2990.0,154.0,19.99,135.37,627.64,224.12
4354,2991.0,154.0,205.47,158.68,435.8,165.12
4355,2991.0,164.0,19.99,135.37,627.64,224.12
4356,2992.0,164.0,19.99,135.37,627.64,224.12
4357,2993.0,164.0,205.47,148.9,442.16,183.68
4358,2993.0,159.0,19.99,135.37,286.47,224.12
4359,2994.0,154.0,205.47,158.68,435.8,165.12
4360,2994.0,164.0,19.99,135.37,286.47,224.12
4361,2995.0,164.0,205.47,148.9,442.16,183.68
4362,2995.0,159.0,19.99,135.37,286.47,224.12
4363,2996.0,164.0,205.47,148.9,442.16,183.68
4364,2996.0,159.0,19.99,135.37,286.47,224.12
4365,2997.0,164.0,205.47,148.9,442.16,183.68
4366,2997.0,159.0,19.99,135.37,298.05,224.12
4367,2998.0,164.0,205.47,148.9,442.16,183.68
4368,2998.0,159.0,19.99,135.37,298.05,224.12
4369,2999.0,164.0,205.47,148.9,442.16,183.68
4370,2999.0,159.0,19.99,135.37,298.05,224.12
4371,3000.0,164.0,205.47,148.9,442.16,183.68
4372,3003.0,166.0,308.54,202.73,104.67,62.09
4373,3004.0,166.0,308.54,202.73,104.67,62.09
4374,3005.0,166.0,308.54,202.73,104.67,62.09
4375,3006.0,166.0,308.54,202.73,104.67,62.09
4376,3007.0,166.0,308.54,202.73,104.67,62.09
4377,3008.0,166.0,308.54,202.73,104.67,62.09
4378,3009.0,166.0,308.54,202.73,104.67,62.09
4379,3010.0,167.0,308.54,202.73,104.67,62.09
4380,3011.0,167.0,308.54,202.73,104.67,62.09
4381,3012.0,167.0,308.54,202.73,104.67,62.09
4382,3013.0,167.0,308.54,202.73,104.67,62.09
4383,3014.0,166.0,308.54,202.73,104.67,62.09
4384,3015.0,166.0,308.54,202.73,104.67,62.09
4385,3016.0,166.0,308.54,202.73,104.67,62.09
4386,3017.0,166.0,308.54,202.73,104.67,62.09
4387,3018.0,166.0,308.54,202.73,104.67,62.09
4388,3019.0,166.0,308.54,202.73,104.67,62.09
4389,3020.0,166.0,308.54,202.73,104.67,62.09
4390,3021.0,166.0,308.54,202.73,104.67,62.09
4391,3022.0,166.0,308.54,202.73,104.67,62.09
4392,3023.0,166.0,308.54,202.73,104.67,62.09
4393,3024.0,166.0,308.54,202.73,104.67,62.09
4394,3025.0,166.0,308.54,202.73,104.67,62.09
4395,3026.0,166.0,308.54,202.73,104.67,62.09
4396,3027.0,166.0,308.54,202.73,104.67,62.09
4397,3028.0,166.0,308.54,202.73,104.67,62.09
4398,3029.0,166.0,308.54,202.73,135.96,62.09
4399,3030.0,168.0,334.15,202.73,110.35,62.09
4400,3031.0,166.0,369.85,202.73,43.36,62.09
4401,3032.0,167.0,369.85,202.73,43.36,62.09
4402,3033.0,167.0,321.94,202.73,91.27,62.09
4403,3034.0,167.0,308.54,202.73,135.96,62.09
4404,3035.0,167.0,308.54,202.73,135.96,62.09
4405,3036.0,167.0,308.54,202.73,104.67,62.09
4406,3037.0,167.0,308.54,202.73,104.67,62.09
4407,3038.0,166.0,308.54,202.73,131.14,62.09
4408,3039.0,166.0,308.54,202.73,131.14,62.09
4409,3040.0,167.0,321.94,202.73,91.27,62.09
4410,3041.0,167.0,321.94,213.71,20.63,16.84
4411,3041.0,166.0,369.85,202.73,69.83,62.09
4412,3042.0,166.0,334.56,202.73,105.12,62.09
4413,3043.0,166.0,334.56,202.73,105.12,62.09
4414,3044.0,166.0,334.56,202.73,78.65,62.09
4415,3045.0,166.0,358.48,202.73,54.73,62.09
4416,3046.0,166.0,347.04,202.73,92.64,62.09
4417,3047.0,166.0,347.04,202.73,92.64,62.09
4418,3048.0,166.0,347.04,202.73,66.17,62.09
4419,3049.0,166.0,347.04,202.73,66.17,62.09
4420,3050.0,166.0,358.48,202.73,54.73,62.09
4421,3051.0,166.0,348.44,202.73,64.77,62.09
4422,3052.0,166.0,348.44,202.73,64.77,62.09
4423,3053.0,166.0,334.56,202.73,78.65,62.09
4424,3054.0,166.0,308.54,202.73,104.67,62.09
4425,3055.0,166.0,308.54,202.73,104.67,62.09
4426,3056.0,166.0,321.94,202.73,91.27,62.09
4427,3057.0,166.0,321.94,202.73,91.27,62.09
4428,3058.0,166.0,347.04,202.73,66.17,62.09
4429,3059.0,166.0,334.56,202.73,78.65,62.09
4430,3060.0,166.0,334.56,202.73,78.65,62.09
4431,3061.0,166.0,334.56,202.73,78.65,62.09
4432,3062.0,166.0,334.56,202.73,78.65,62.09
4433,3063.0,166.0,334.56,202.73,78.65,62.09
4434,3064.0,166.0,334.56,202.73,78.65,62.09
4435,3065.0,166.0,334.56,202.73,78.65,62.09
4436,3066.0,166.0,348.44,202.73,64.77,62.09
4437,3067.0,166.0,348.44,202.73,64.77,62.09
4438,3068.0,167.0,308.54,212.08,21.21,20.23
4439,3068.0,166.0,369.85,202.73,69.83,62.09
4440,3069.0,167.0,308.54,212.08,21.21,20.23
4441,3069.0,166.0,358.48,202.73,81.2,62.09
4442,3070.0,166.0,334.56,202.73,78.65,62.09
4443,3071.0,166.0,308.54,202.73,104.67,62.09
4444,3072.0,166.0,308.54,202.73,104.67,62.09
4445,3073.0,166.0,308.54,202.73,104.67,62.09
4446,3074.0,166.0,308.54,202.73,131.14,62.09
4447,3075.0,166.0,308.54,202.73,131.14,62.09
4448,3076.0,166.0,321.94,202.73,117.74,62.09
4449,3077.0,166.0,321.94,202.73,117.74,62.09
4450,3078.0,166.0,321.94,202.73,117.74,62.09
4451,3079.0,166.0,321.94,202.73,117.74,62.09
4452,3080.0,166.0,321.94,202.73,117.74,62.09
4453,3081.0,166.0,321.94,202.73,117.74,62.09
4454,3082.0,166.0,282.58,202.73,157.1,62.09
4455,3083.0,166.0,282.58,202.73,157.1,62.09
4456,3084.0,166.0,282.58,202.73,157.1,62.09
4457,3085.0,166.0,282.58,202.73,157.1,62.09
4458,3086.0,166.0,312.02,202.73,127.66,62.09
4459,3087.0,166.0,308.54,202.73,131.14,62.09
4460,3088.0,166.0,282.58,202.73,157.1,62.09
4461,3089.0,166.0,282.58,202.73,157.1,62.09
4462,3090.0,166.0,282.58,202.73,157.1,62.09
4463,3091.0,166.0,282.58,202.73,130.63,62.09
4464,3092.0,166.0,282.58,202.73,157.1,62.09
4465,3093.0,166.0,282.58,202.73,157.1,62.09
4466,3094.0,166.0,282.58,202.73,157.1,62.09
4467,3095.0,166.0,282.58,202.73,157.1,62.09
4468,3096.0,166.0,282.58,202.73,157.1,62.09
4469,3097.0,166.0,282.58,202.73,157.1,62.09
4470,3098.0,166.0,334.56,202.73,78.65,62.09
4471,3099.0,166.0,334.56,202.73,78.65,62.09
4472,3100.0,166.0,282.58,202.73,130.63,62.09
4473,3101.0,166.0,308.54,202.73,104.67,62.09
4474,3102.0,169.0,308.54,202.73,104.67,62.09
4475,3103.0,169.0,308.54,208.75,104.67,56.07
4476,3104.0,169.0,308.54,208.75,104.67,56.07
4477,3105.0,169.0,308.54,208.75,104.67,56.07
4478,3107.0,167.0,311.57,186.99,98.63,54.62
4479,3107.0,170.0,202.21,174.82,39.91,76.02
4480,3108.0,167.0,311.57,186.99,98.63,54.62
4481,3108.0,170.0,202.21,174.82,39.91,76.02
4482,3109.0,167.0,311.57,186.99,128.11,54.62
4483,3109.0,170.0,202.21,174.82,39.91,76.02
4484,3110.0,167.0,321.94,186.99,117.74,54.62
4485,3110.0,170.0,202.21,174.82,39.91,76.02
4486,3111.0,167.0,324.57,186.99,115.11,54.62
4487,3111.0,170.0,202.21,174.82,39.91,76.02
4488,3112.0,171.0,312.02,186.99,101.19,77.83
4489,3112.0,170.0,202.21,174.82,39.91,76.02
4490,3113.0,171.0,312.02,186.99,101.19,77.83
4491,3113.0,170.0,202.21,174.82,39.91,76.02
4492,3114.0,166.0,282.58,186.99,130.63,77.83
4493,3114.0,170.0,202.21,174.82,39.91,76.02
4494,3115.0,166.0,282.58,186.99,127.62,54.62
4495,3115.0,170.0,202.21,174.82,39.91,76.02
4496,3116.0,166.0,282.58,186.99,254.85,114.12
4497,3116.0,170.0,202.21,174.82,39.91,76.02
4498,3117.0,172.0,282.58,186.99,254.85,114.12
4499,3117.0,170.0,202.21,174.82,39.91,76.02
4500,3118.0,166.0,282.58,186.99,127.62,77.58
4501,3118.0,170.0,202.21,174.82,39.91,76.02
4502,3119.0,166.0,308.54,186.99,101.66,77.58
4503,3119.0,170.0,202.21,174.82,39.91,76.02
4504,3120.0,166.0,282.58,186.99,127.62,77.58
4505,3120.0,170.0,202.21,174.82,39.91,76.02
4506,3121.0,172.0,282.58,186.99,254.85,114.12
4507,3121.0,170.0,202.21,174.82,39.91,76.02
4508,3122.0,172.0,308.54,186.99,228.89,114.12
4509,3122.0,170.0,202.21,174.82,39.91,76.02
4510,3123.0,172.0,308.54,186.99,228.89,114.12
4511,3124.0,172.0,282.58,186.99,254.85,114.12
4512,3125.0,172.0,282.58,186.99,254.85,114.12
4513,3126.0,166.0,282.58,186.99,127.62,77.58
4514,3127.0,166.0,282.58,186.99,127.62,77.58
4515,3128.0,172.0,282.58,186.99,254.85,114.12
4516,3129.0,172.0,282.58,186.99,254.85,114.12
4517,3129.0,170.0,164.86,174.82,77.26,91.1
4518,3130.0,172.0,282.58,186.99,127.62,54.62
4519,3130.0,170.0,164.86,174.82,77.26,91.1
4520,3131.0,172.0,282.58,186.99,127.62,54.62
4521,3131.0,170.0,164.86,174.82,77.26,91.1
4522,3132.0,172.0,282.58,186.99,254.85,114.12
4523,3132.0,173.0,164.86,176.14,62.4,89.78
4524,3133.0,172.0,282.58,186.99,254.85,114.12
4525,3133.0,173.0,164.86,176.14,62.4,89.78
4526,3134.0,172.0,282.58,186.99,127.62,54.62
4527,3134.0,173.0,164.86,176.14,62.4,89.78
4528,3135.0,172.0,282.58,186.99,127.62,54.62
4529,3135.0,173.0,164.86,176.14,62.4,89.78
4530,3136.0,166.0,282.58,193.73,130.63,71.09
4531,3136.0,173.0,164.86,176.14,62.4,89.78
4532,3137.0,166.0,282.58,186.99,130.63,77.83
4533,3137.0,173.0,164.86,176.14,62.4,89.78
4534,3138.0,166.0,282.58,186.99,127.62,77.58
4535,3138.0,173.0,164.86,176.14,62.4,89.78
4536,3139.0,166.0,282.58,186.99,127.62,77.58
4537,3140.0,166.0,282.58,186.99,127.62,77.58
4538,3140.0,173.0,164.86,176.14,62.4,89.78
4539,3141.0,166.0,282.58,186.99,127.62,54.62
4540,3141.0,170.0,164.86,176.14,62.4,89.78
4541,3142.0,166.0,282.58,186.99,127.62,77.58
4542,3142.0,170.0,164.86,176.14,62.4,89.78
4543,3143.0,174.0,282.58,186.99,127.62,77.58
4544,3143.0,173.0,164.86,176.14,62.4,89.78
4545,3144.0,166.0,282.58,186.99,127.62,77.58
4546,3144.0,173.0,164.86,176.14,62.4,89.78
4547,3145.0,172.0,282.58,186.99,254.85,114.12
4548,3145.0,173.0,164.86,176.14,62.4,89.78
4549,3146.0,172.0,308.54,200.79,228.89,100.32
4550,3147.0,172.0,272.55,193.73,264.88,107.38
4551,3148.0,172.0,272.55,193.73,264.88,107.38
4552,3149.0,172.0,272.55,193.73,264.88,107.38
4553,3150.0,172.0,272.55,193.73,264.88,107.38
4554,3151.0,172.0,272.55,193.73,264.88,107.38
4555,3152.0,172.0,272.55,193.73,264.88,107.38
4556,3153.0,172.0,272.55,193.73,264.88,107.38
4557,3154.0,172.0,272.55,186.99,264.88,114.12
4558,3155.0,172.0,272.55,186.99,264.88,114.12
4559,3156.0,172.0,272.55,186.99,264.88,114.12
4560,3157.0,172.0,284.85,186.99,252.58,114.12
4561,3158.0,175.0,284.85,197.6,119.66,66.97
4562,3159.0,175.0,284.85,197.6,119.66,66.97
4563,3160.0,172.0,284.85,197.6,252.58,103.51
4564,3160.0,166.0,334.56,209.26,70.65,23.8
4565,3161.0,176.0,125.36,147.22,116.76,122.43
4566,3162.0,177.0,383.22,191.79,45.44,41.27
4567,3163.0,177.0,308.54,152.75,200.78,158.83
4568,3163.0,176.0,118.54,147.22,52.89,122.43
4569,3164.0,177.0,308.54,193.37,96.67,71.2
4570,3165.0,172.0,312.02,152.75,225.41,158.83
4571,3166.0,166.0,312.02,152.75,225.41,158.83
4572,3167.0,166.0,312.02,152.75,225.41,158.83
4573,3168.0,166.0,309.22,152.75,228.21,158.83
4574,3169.0,166.0,308.54,152.75,228.89,158.83
4575,3169.0,176.0,125.36,147.22,73.79,122.43
4576,3170.0,172.0,272.55,152.75,264.88,158.83
4577,3170.0,176.0,125.36,147.22,73.79,122.43
4578,3171.0,172.0,220.44,152.75,316.99,158.83
4579,3172.0,166.0,220.44,152.75,288.88,158.83
4580,3173.0,166.0,220.44,152.75,288.88,158.83
4581,3173.0,173.0,179.25,176.14,48.01,74.7
4582,3174.0,166.0,220.44,152.75,288.88,158.83
4583,3174.0,173.0,179.25,176.14,48.01,74.7
4584,3175.0,172.0,220.44,152.75,316.99,158.83
4585,3175.0,173.0,179.25,176.14,48.01,74.7
4586,3176.0,172.0,295.71,152.75,241.72,158.83
4587,3176.0,173.0,179.25,176.14,48.01,74.7
4588,3177.0,172.0,295.71,152.75,241.72,158.83
4589,3177.0,173.0,179.25,176.14,48.01,74.7
4590,3178.0,172.0,272.55,152.75,264.88,158.83
4591,3178.0,173.0,179.25,176.14,48.01,74.7
4592,3179.0,172.0,272.55,152.75,264.88,158.83
4593,3179.0,173.0,179.25,176.14,48.01,74.7
4594,3180.0,172.0,125.36,147.22,412.07,164.36
4595,3180.0,173.0,179.25,176.14,48.01,74.7
4596,3181.0,172.0,125.36,147.22,412.07,164.36
4597,3181.0,173.0,179.25,176.14,48.01,74.7
4598,3182.0,166.0,284.85,152.75,224.47,158.83
4599,3182.0,173.0,179.25,176.14,48.01,74.7
4600,3182.0,178.0,372.08,178.74,166.15,127.22
4601,3183.0,178.0,308.54,178.74,229.69,127.22
4602,3183.0,166.0,229.33,152.75,279.99,158.83
4603,3183.0,173.0,179.25,176.14,48.01,74.7
4604,3184.0,178.0,308.54,178.74,229.69,127.22
4605,3184.0,166.0,229.33,152.75,279.99,158.83
4606,3184.0,173.0,179.25,176.14,48.01,74.7
4607,3185.0,178.0,308.54,178.74,229.69,127.22
4608,3185.0,166.0,229.33,152.75,279.99,158.83
4609,3185.0,173.0,179.25,176.14,48.01,74.7
4610,3186.0,178.0,308.54,178.74,229.69,127.22
4611,3186.0,166.0,229.33,152.75,279.99,158.83
4612,3186.0,173.0,179.25,176.14,48.01,74.7
4613,3187.0,178.0,308.54,178.74,229.69,127.22
4614,3187.0,166.0,229.33,152.75,279.99,158.83
4615,3187.0,173.0,179.25,176.14,48.01,74.7
4616,3188.0,173.0,179.25,176.14,48.01,74.7
4617,3188.0,178.0,324.57,178.74,213.66,127.22
4618,3188.0,166.0,229.33,152.75,279.99,158.83
4619,3189.0,178.0,324.57,178.74,213.66,127.22
4620,3189.0,173.0,179.25,176.14,48.01,74.7
4621,3189.0,166.0,233.12,152.75,276.2,158.83
4622,3190.0,166.0,222.52,152.75,286.8,158.83
4623,3190.0,178.0,334.56,178.74,203.67,127.22
4624,3190.0,173.0,179.25,176.14,48.01,74.7
4625,3191.0,166.0,209.2,152.75,300.12,158.83
4626,3191.0,173.0,179.25,176.14,48.01,74.7
4627,3191.0,178.0,272.55,178.74,265.68,127.22
4628,3192.0,178.0,125.36,147.22,412.87,164.36
4629,3192.0,173.0,179.25,176.14,48.01,74.7
4630,3194.0,172.0,284.85,197.6,68.95,47.82
4631,3194.0,179.0,379.66,165.71,233.11,191.39
4632,3194.0,166.0,229.33,152.75,279.99,158.83
4633,3195.0,172.0,284.85,178.74,253.38,127.22
4634,3195.0,179.0,379.66,165.71,233.11,191.39
4635,3195.0,166.0,229.33,152.75,279.99,158.83
4636,3196.0,172.0,284.85,178.74,253.38,127.22
4637,3196.0,179.0,379.66,165.71,233.11,191.39
4638,3196.0,180.0,186.69,152.75,322.63,158.83
4639,3197.0,166.0,282.58,178.74,255.65,127.22
4640,3197.0,179.0,379.66,165.71,233.11,191.39
4641,3197.0,180.0,186.69,152.75,322.63,158.83
4642,3198.0,166.0,282.58,178.74,255.65,127.22
4643,3198.0,181.0,41.11,173.48,101.64,89.88
4644,3198.0,179.0,379.66,165.71,233.11,191.39
4645,3198.0,178.0,209.2,152.75,300.12,158.83
4646,3199.0,166.0,282.58,178.74,255.65,127.22
4647,3199.0,181.0,41.11,173.48,101.64,89.88
4648,3199.0,179.0,379.66,165.71,245.65,194.83
4649,3199.0,172.0,295.71,152.75,213.61,158.83
4650,3200.0,178.0,282.58,178.74,255.65,127.22
4651,3200.0,179.0,379.66,165.71,233.11,191.39
4652,3200.0,180.0,186.69,152.75,322.63,158.83
4653,3201.0,178.0,309.22,178.74,229.01,127.22
4654,3201.0,180.0,186.69,152.75,322.63,158.83
4655,3202.0,178.0,125.36,147.22,412.87,158.74
4656,3202.0,180.0,222.52,152.75,286.8,158.83
4657,3203.0,178.0,125.36,147.22,412.87,158.74
4658,3203.0,166.0,233.12,152.75,276.2,158.83
4659,3204.0,178.0,272.55,178.74,265.68,127.22
4660,3204.0,166.0,233.12,152.75,276.2,158.83
4661,3205.0,178.0,125.36,147.22,412.87,158.74
4662,3205.0,181.0,118.54,182.23,125.79,81.13
4663,3205.0,182.0,41.11,173.48,263.33,64.89
4664,3206.0,178.0,125.36,147.22,412.87,158.74
4665,3207.0,178.0,125.36,147.22,412.87,158.74
4666,3208.0,178.0,125.36,147.22,412.87,158.74
4667,3209.0,178.0,125.36,147.22,412.87,158.74
4668,3210.0,178.0,272.55,178.74,265.68,127.22
4669,3211.0,178.0,272.55,178.74,265.68,127.22
4670,3212.0,178.0,272.55,178.74,265.68,127.22
4671,3212.0,179.0,379.66,165.71,233.11,191.39
4672,3213.0,178.0,308.54,178.74,229.69,127.22
4673,3213.0,179.0,379.66,165.71,233.11,191.39
4674,3214.0,178.0,324.57,178.74,213.66,127.22
