frameID,groupID,x,y,w,h
21104,207,323.27,202.08,57.39,41.83
21104,199,333.02,199.15,150.02,46.3
21104,211,431.18,183.54,116.38,94.03
21105,207,249.63,196.21,131.03,56.09
21105,199,333.02,199.15,150.02,46.3
21106,207,323.27,202.08,57.39,41.83
21106,199,333.02,199.15,150.02,46.3
21107,207,323.27,202.08,57.39,41.83
21107,199,333.02,199.15,150.02,46.3
21108,207,323.27,202.08,57.39,41.83
21108,199,333.02,199.15,150.02,46.3
21108,211,431.18,183.54,116.38,94.03
21109,207,323.27,202.08,57.39,41.83
21109,199,281.82,199.15,201.22,46.3
21109,211,431.18,183.54,116.38,94.03
21110,207,323.27,202.08,57.39,41.83
21110,199,281.82,199.15,150.36,39.58
21110,211,431.18,183.54,116.38,94.03
21111,207,323.27,202.08,57.39,41.83
21111,199,281.82,199.15,150.36,39.58
21111,211,431.18,183.54,116.38,94.03
21112,207,323.27,202.08,57.39,41.83
21112,199,281.82,199.15,150.36,39.58
21112,211,431.18,183.54,116.38,94.03
21113,207,323.27,202.08,57.39,41.83
21113,199,297.01,199.15,135.17,39.58
21113,211,431.18,183.54,116.38,94.03
21114,207,323.27,202.08,57.39,41.83
21114,199,297.01,199.15,135.17,39.58
21114,211,431.18,183.54,116.38,94.03
21115,207,323.27,202.08,57.39,41.83
21115,199,333.02,199.15,99.16,39.58
21115,211,431.18,183.54,116.38,94.03
21116,207,323.27,202.08,57.39,41.83
21116,199,333.02,199.15,99.16,39.58
21116,211,431.18,183.54,116.38,94.03
21117,207,323.27,202.08,57.39,41.83
21117,199,297.01,199.15,135.17,39.58
21117,211,431.18,183.54,116.38,94.03
21118,208,297.01,199.15,100.71,39.58
21118,211,431.18,183.54,116.38,94.03
21119,208,297.01,199.15,100.71,39.58
21120,207,323.27,202.08,57.39,41.83
21120,208,297.01,199.15,100.71,39.58
21121,207,323.27,202.08,57.39,41.83
21121,208,297.01,199.15,100.71,39.58
21122,207,323.27,202.08,57.39,41.83
21122,208,297.01,199.15,100.71,39.58
21123,207,323.27,202.08,57.39,41.83
21123,208,297.01,183.54,250.55,55.19
21124,207,323.27,202.08,57.39,41.83
21124,208,297.01,199.15,100.71,39.58
21125,207,323.27,202.08,57.39,41.83
21125,199,297.01,199.15,135.17,39.58
21126,207,323.27,202.08,57.39,41.83
21126,199,333.02,183.54,214.54,55.19
21127,207,323.27,202.08,57.39,41.83
21127,199,333.02,183.54,214.54,55.19
21128,207,323.27,202.08,57.39,41.83
21128,199,333.02,199.15,99.16,39.58
21129,207,323.27,202.08,57.39,41.83
21129,208,359.62,183.54,187.94,55.19
21130,207,323.27,202.08,57.39,41.83
21130,199,359.62,183.54,187.94,55.19
21131,207,323.27,202.08,57.39,41.83
21131,199,359.62,199.15,72.56,39.58
21131,208,281.82,199.62,62.97,32.33
21132,207,323.27,202.08,57.39,41.83
21132,199,281.82,199.15,201.22,46.3
21133,207,323.27,202.08,57.39,41.83
21133,199,359.62,199.15,123.42,46.3
21133,208,333.02,203.5,38.71,33.68
21134,207,323.27,202.08,57.39,41.83
21134,211,359.62,183.54,187.94,52.4
21134,208,297.01,203.5,186.03,41.95
21135,207,323.27,202.08,57.39,41.83
21135,211,359.62,183.54,187.94,52.4
21135,208,297.01,203.54,47.78,28.41
21136,207,323.27,202.08,57.39,41.83
21136,211,359.62,183.54,187.94,52.4
21136,208,297.01,203.54,47.78,28.41
21137,207,323.27,202.08,57.39,41.83
21137,211,359.62,183.54,187.94,52.4
21138,208,359.62,183.54,187.94,55.19
21139,208,359.62,199.15,38.1,39.58
21139,211,378.02,183.54,169.54,52.4
21140,208,378.02,183.54,169.54,52.4
21141,208,378.02,183.54,169.54,54.67
21142,208,378.02,183.54,169.54,54.67
21142,212,297.01,194.43,58.73,35.03
21143,208,378.02,183.54,169.54,54.67
21143,212,297.01,194.43,58.73,35.03
21144,208,378.02,183.54,169.54,54.67
21144,212,297.01,194.43,58.73,35.03
21145,208,378.02,183.54,169.54,54.67
21145,212,297.01,194.43,58.73,35.03
21146,208,378.02,183.54,169.54,54.67
21147,208,378.02,183.54,169.54,54.67
21147,212,297.01,194.43,58.73,35.03
21148,208,378.02,183.54,169.54,54.67
21148,212,297.01,194.43,58.73,35.03
21149,208,378.02,183.54,169.54,54.67
21149,212,297.01,194.43,58.73,35.03
21150,208,378.02,183.54,169.54,54.67
21150,212,297.01,194.43,58.73,35.03
21151,212,297.01,194.43,58.73,35.03
21152,212,297.01,194.43,58.73,35.03
21152,213,7.94,4.05,132.75,359.98
21153,212,297.01,194.43,58.73,35.03
21153,213,7.94,4.05,132.75,359.98
21154,213,7.94,4.05,372.72,359.98
21154,212,297.01,194.43,58.73,35.03
21155,207,323.27,202.08,57.39,41.83
21155,212,297.01,194.43,58.73,35.03
21155,213,7.94,4.05,132.75,359.98
21156,207,323.27,202.08,57.39,41.83
21156,212,297.01,194.43,58.73,35.03
21157,207,323.27,202.08,57.39,41.83
21158,207,323.27,202.08,57.39,41.83
21158,208,378.02,183.54,169.54,54.67
21159,207,323.27,202.08,57.39,41.83
21159,208,378.02,183.54,169.54,54.67
21160,208,378.02,183.54,169.54,54.67
21161,208,378.02,183.54,169.54,54.67
21162,214,27.36,18.54,344.37,342.88
21162,208,378.02,183.54,169.54,54.67
21163,208,378.02,183.54,169.54,52.4
21164,208,378.02,183.54,169.54,52.4
21165,207,323.27,202.08,48.46,41.83
21166,207,249.63,196.21,122.1,56.09
21166,213,7.94,106.28,85.19,235.07
21167,207,249.63,196.21,89.79,56.09
21167,213,7.94,106.28,85.19,235.07
21168,207,249.63,196.21,89.79,56.09
21170,215,29.9,143.36,138.71,197.99
21171,215,29.9,143.36,138.71,197.99
21172,215,29.9,143.36,138.71,197.99
21173,215,29.9,143.36,138.71,197.99
21174,208,412.99,190.21,152.49,54.28
21174,215,29.9,143.36,138.71,197.99
21175,207,27.36,18.54,312.06,342.88
21175,208,412.99,190.21,132.16,54.28
21175,215,29.9,143.36,138.71,197.99
21176,213,7.94,106.28,363.79,232.09
21176,207,27.36,18.54,312.06,342.88
21176,208,412.99,190.21,152.49,54.28
21177,213,7.94,106.28,363.79,233.43
21177,208,525.67,197.69,39.81,46.8
21178,215,29.9,143.36,341.83,197.99
21178,208,525.67,197.69,39.81,46.8
21179,215,29.9,148.05,341.83,193.3
21180,215,29.9,148.05,341.83,193.3
21180,216,431.18,190.78,157.4,86.79
21181,216,431.18,190.78,157.4,86.79
21182,216,431.18,190.78,157.4,86.79
21183,216,431.18,190.78,157.4,86.79
21184,207,27.36,18.54,312.06,342.88
21184,216,431.18,190.78,157.4,86.79
21185,216,431.18,183.54,116.38,94.03
21185,214,27.36,18.54,312.06,342.88
21186,214,27.36,18.54,312.06,342.88
21187,208,521.93,183.54,43.55,42.77
21187,214,27.36,18.54,312.06,342.88
21187,212,340.01,194.43,49.28,35.03
21188,208,521.93,183.54,43.55,42.77
21188,214,27.36,18.54,312.06,342.88
21189,208,521.93,183.54,43.55,42.77
21189,214,27.36,18.54,312.06,342.88
21189,212,17.17,4.05,338.57,359.98
21190,216,431.18,183.54,134.3,94.03
21191,214,27.36,18.54,312.06,342.88
21191,216,412.99,190.21,64.37,87.36
21192,214,27.36,18.54,312.06,342.88
21192,216,412.99,190.21,64.37,87.36
21193,207,27.36,18.54,312.06,342.88
21193,208,412.99,190.21,159.48,69.3
21194,207,27.36,18.54,312.06,342.88
21196,216,550.49,206.78,65.21,52.73
21197,216,550.49,206.78,65.21,52.73
21198,216,550.49,206.78,65.21,52.73
21199,216,431.18,190.78,184.52,86.79
21199,212,340.01,194.43,49.28,35.03
21200,216,431.18,183.54,184.52,94.03
21200,217,375.3,195.84,169.85,48.65
21201,216,431.18,183.54,134.3,94.03
21202,216,521.93,183.54,43.55,42.77
21203,216,431.18,183.54,134.3,94.03
21204,216,412.99,183.54,134.57,94.03
21205,216,412.99,183.54,134.57,94.03
21206,216,431.18,183.54,116.38,94.03
21206,207,323.27,141.29,319.04,201.42
21207,216,431.18,183.54,134.3,94.03
21208,216,431.18,183.54,134.3,94.03
21209,216,340.01,183.54,225.47,94.03
21209,214,27.36,18.54,241.24,342.88
21210,214,27.36,18.54,241.24,342.88
21210,216,340.01,190.78,225.47,86.79
21211,214,27.36,18.54,311.87,342.88
21211,216,340.01,190.78,225.47,86.79
21212,214,27.36,18.54,311.87,342.88
21212,216,340.01,194.43,225.47,35.03
21213,214,27.36,18.54,311.87,342.88
21214,214,27.36,18.54,241.24,342.88
21214,216,340.01,194.43,275.69,63.65
21215,214,27.36,18.54,241.24,342.88
21215,216,340.01,194.43,275.69,63.65
21216,214,27.36,18.54,517.79,342.88
21216,216,340.01,194.43,279.58,63.65
21217,214,249.63,175.13,295.52,90.3
21217,216,340.01,194.43,279.58,63.65
21218,214,27.36,18.54,311.87,342.88
21218,216,340.01,194.43,279.58,63.65
21219,207,323.27,201.08,296.32,57.0
21219,214,27.36,18.54,311.87,342.88
21220,207,323.27,190.78,292.43,86.79
21220,214,27.36,18.54,311.87,342.88
21221,214,27.36,18.54,241.24,342.88
21221,207,431.18,190.78,184.52,86.79
21222,208,375.3,183.54,240.4,74.54
21222,214,27.36,18.54,241.24,342.88
21223,208,375.3,183.54,172.26,40.2
21223,214,27.36,18.54,241.24,342.88
21224,214,27.36,18.54,241.24,342.88
21225,208,375.3,183.54,172.26,40.2
21225,214,27.36,18.54,241.24,342.88
21226,208,375.3,183.54,172.26,40.2
21227,208,375.3,183.54,172.26,40.2
21227,218,7.94,106.28,331.29,232.09
21228,218,7.94,106.28,331.29,232.09
21229,216,521.93,183.54,93.77,74.54
21229,218,7.94,106.28,331.29,232.09
21230,216,521.93,183.54,93.77,74.54
21231,216,521.93,183.54,93.77,74.54
21232,216,521.93,183.54,93.77,74.54
21233,208,375.3,183.54,172.26,40.2
21233,218,7.94,106.28,537.21,232.09
21234,208,375.3,183.54,244.29,59.44
21234,218,7.94,106.28,537.21,232.09
21235,208,521.93,183.54,97.66,59.44
21235,214,27.36,18.54,614.95,342.88
21235,218,7.94,106.28,537.21,232.09
21236,208,521.93,183.54,97.66,59.44
21236,214,27.36,18.54,614.95,342.88
21236,218,7.94,106.28,537.21,232.09
21237,208,521.93,183.54,97.66,59.44
21237,214,27.36,18.54,614.95,342.88
21238,208,521.93,183.54,97.66,59.44
21238,214,27.36,18.54,614.95,342.88
21239,208,521.93,183.54,97.66,59.44
21239,214,27.36,18.54,614.95,342.88
21239,219,314.75,175.13,230.4,90.3
21240,208,521.93,183.54,97.66,59.44
21240,214,27.36,18.54,614.95,342.88
21241,208,521.93,183.54,97.66,59.44
21241,214,27.36,18.54,614.95,342.88
21242,214,27.36,18.54,614.95,342.88
21243,208,501.13,183.54,46.43,47.72
21243,214,27.36,18.54,614.95,342.88
21244,216,501.13,183.54,114.57,74.54
21244,214,27.36,18.54,614.95,342.88
21245,216,501.13,183.54,114.57,74.54
21245,214,27.36,18.54,614.95,342.88
21246,216,501.13,183.54,114.57,74.54
21246,214,27.36,18.54,614.95,342.88
21247,216,501.13,183.54,114.57,74.54
21247,214,249.63,141.29,392.68,201.42
21248,216,501.13,183.54,114.57,74.54
21248,214,27.36,18.54,614.95,342.88
21249,216,501.13,183.54,46.43,47.72
21249,214,249.63,141.29,392.68,201.42
21250,216,501.13,183.54,46.43,47.72
21250,214,249.63,141.29,392.68,201.42
21251,216,501.13,183.54,46.43,47.72
21251,214,249.63,141.29,392.68,201.42
21251,219,314.75,175.13,230.4,90.3
21252,216,501.13,183.54,46.43,47.72
21252,214,249.63,141.29,392.68,201.42
21252,219,314.75,175.13,230.4,90.3
21253,214,27.36,18.54,614.95,342.88
21253,219,314.75,175.13,230.4,90.3
21254,214,27.36,18.54,614.95,342.88
21254,219,314.75,175.13,230.4,90.3
21254,216,501.13,200.91,118.46,42.07
21255,214,27.36,18.54,614.95,342.88
21255,219,314.75,175.13,230.4,90.3
21255,216,501.13,200.91,118.46,42.07
21256,214,249.63,141.29,392.68,201.42
21256,219,314.75,175.13,230.4,90.3
21257,214,249.63,141.29,392.68,201.42
21258,214,249.63,141.29,392.68,201.42
21258,216,501.13,200.91,118.46,42.07
21259,214,249.63,141.29,392.68,201.42
21259,216,501.13,200.91,118.46,42.07
21260,214,249.63,141.29,392.68,201.42
21261,214,249.63,141.29,392.68,201.42
21262,214,249.63,141.29,392.68,201.42
21262,216,501.13,200.91,118.46,42.07
21263,214,249.63,141.29,392.68,201.42
21263,216,501.13,200.91,118.46,42.07
21264,208,501.13,183.54,118.46,59.44
21264,214,249.63,141.29,392.68,201.42
21265,208,521.93,183.54,97.66,59.44
21265,214,249.63,141.29,392.68,201.42
21266,216,521.93,183.54,97.66,74.54
21266,214,249.63,141.29,392.68,201.42
21267,216,521.93,183.54,97.66,74.54
21267,214,249.63,141.29,392.68,201.42
21268,216,521.93,183.54,97.66,74.54
21268,214,249.63,141.29,392.68,201.42
21269,216,521.93,183.54,93.77,74.54
21269,214,249.63,141.29,392.68,201.42
21270,216,501.13,183.54,114.57,74.54
21270,214,249.63,141.29,392.68,201.42
21271,216,501.13,183.54,46.43,47.72
21271,214,249.63,141.29,392.68,201.42
21272,216,501.13,183.54,46.43,47.72
21272,214,249.63,141.29,392.68,201.42
21273,216,501.13,183.54,46.43,47.72
21273,214,249.63,141.29,392.68,201.42
21274,214,249.63,141.29,392.68,201.42
21275,208,463.49,183.54,84.07,62.13
21275,214,249.63,141.29,392.68,201.42
21276,208,463.49,183.54,84.07,62.13
21276,214,249.63,141.29,392.68,201.42
21277,216,463.49,183.54,84.07,62.13
21277,214,249.63,141.29,392.68,201.42
21278,214,7.94,106.28,634.37,236.43
21278,220,17.17,4.05,129.73,359.98
21279,216,501.13,183.54,46.43,47.72
21279,214,7.94,106.28,634.37,236.43
21279,221,17.17,4.05,598.53,359.98
21280,216,521.93,183.54,93.77,74.54
21280,214,7.94,106.28,634.37,236.43
21280,220,17.17,4.05,129.73,359.98
21281,216,521.93,183.54,93.77,74.54
21281,214,7.94,106.28,634.37,236.43
21281,220,17.17,4.05,129.73,359.98
21282,216,17.17,4.05,602.42,359.98
21282,214,249.63,141.29,392.68,201.42
21282,222,7.94,106.28,231.51,232.09
21283,214,7.94,106.28,634.37,236.43
21283,216,17.17,4.05,602.42,359.98
21284,214,7.94,106.28,634.37,236.43
21284,216,17.17,4.05,129.73,359.98
21284,220,593.18,210.5,26.41,47.58
21285,214,7.94,106.28,634.37,236.43
21285,216,17.17,4.05,129.73,359.98
21285,220,593.18,210.5,26.41,47.58
21286,214,249.63,141.29,392.68,201.42
21286,222,7.94,106.28,537.21,232.09
21286,216,17.17,4.05,129.73,359.98
21286,220,593.18,210.5,26.41,47.58
21287,216,17.17,4.05,602.42,359.98
21287,214,249.63,141.29,392.68,201.42
21287,222,7.94,106.28,537.21,232.09
21288,216,501.13,183.54,114.57,74.54
21288,214,7.94,106.28,634.37,236.43
21288,220,17.17,4.05,129.73,359.98
21289,214,192.3,141.29,450.01,201.42
21289,216,17.17,4.05,129.73,359.98
21289,223,501.13,200.91,114.57,57.17
21290,214,192.3,141.29,450.01,201.42
21290,216,17.17,4.05,598.53,359.98
21291,214,192.3,141.29,450.01,201.42
21291,216,17.17,4.05,129.73,359.98
21291,223,501.13,200.91,114.57,57.17
21292,214,192.3,141.29,450.01,201.42
21292,216,17.17,4.05,129.73,359.98
21293,214,17.17,4.05,625.14,359.98
21294,214,7.94,4.05,634.37,359.98
21295,214,7.94,106.28,634.37,236.43
21295,216,17.17,4.05,129.73,359.98
21296,214,7.94,106.28,634.37,236.43
21296,216,17.17,4.05,129.73,359.98
21297,214,7.94,106.28,634.37,236.43
21297,216,17.17,4.05,598.53,359.98
21298,214,7.94,106.28,634.37,236.43
21298,216,17.17,4.05,598.53,359.98
21299,214,7.94,106.28,634.37,236.43
21299,216,17.17,4.05,598.53,359.98
21300,214,249.63,141.29,392.68,201.42
21300,222,7.94,106.28,202.87,232.09
21300,216,17.17,4.05,598.53,359.98
21301,214,17.17,4.05,625.14,359.98
21301,222,7.94,106.28,202.87,232.09
21301,216,501.13,200.91,114.57,57.17
21302,214,17.17,4.05,625.14,359.98
21302,222,7.94,106.28,202.87,232.09
21303,214,17.17,4.05,625.14,359.98
21303,222,7.94,106.28,202.87,232.09
21304,214,17.17,4.05,625.14,359.98
21304,222,7.94,106.28,202.87,232.09
21305,214,27.36,18.54,614.95,342.88
21305,222,7.94,106.28,202.87,232.09
21305,216,17.17,4.05,598.53,359.98
21306,216,17.17,4.05,598.53,359.98
21306,214,27.36,18.54,614.95,342.88
21306,222,7.94,106.28,202.87,232.09
21307,214,17.17,4.05,625.14,359.98
21307,222,7.94,106.28,202.87,232.09
21308,214,17.17,4.05,625.14,359.98
21308,222,7.94,106.28,202.87,232.09
21309,214,17.17,4.05,625.14,359.98
21309,222,7.94,106.28,202.87,232.09
21310,214,17.17,4.05,625.14,359.98
21310,222,7.94,106.28,202.87,232.09
21311,216,17.17,4.05,625.14,359.98
21311,222,7.94,106.28,202.87,232.09
21312,214,521.93,183.54,93.77,74.54
21312,216,17.17,4.05,625.14,359.98
21312,222,7.94,106.28,202.87,232.09
21313,216,249.63,141.29,392.68,201.42
21313,222,7.94,106.28,202.87,232.09
21313,224,17.17,4.05,129.73,359.98
21314,216,249.63,141.29,392.68,201.42
21314,222,7.94,106.28,202.87,232.09
21314,224,17.17,4.05,598.53,359.98
21315,216,249.63,141.29,392.68,201.42
21315,222,7.94,106.28,202.87,232.09
21315,224,17.17,4.05,598.53,359.98
21316,214,521.93,183.54,93.77,74.54
21316,216,249.63,141.29,392.68,201.42
21316,222,7.94,106.28,202.87,232.09
21316,224,17.17,4.05,129.73,359.98
21317,214,17.17,4.05,598.53,359.98
21317,216,249.63,141.29,392.68,201.42
21317,222,7.94,106.28,202.87,232.09
21318,214,17.17,4.05,625.14,359.98
21318,222,7.94,106.28,202.87,232.09
21319,216,17.17,4.05,625.14,359.98
21319,222,7.94,106.28,202.87,232.09
21320,216,17.17,4.05,625.14,359.98
21320,222,7.94,106.28,202.87,232.09
21321,214,17.17,4.05,625.14,359.98
21321,222,7.94,106.28,202.87,232.09
21322,214,17.17,4.05,625.14,359.98
21322,222,7.94,106.28,202.87,232.09
21323,214,17.17,4.05,625.14,359.98
21323,222,7.94,106.28,202.87,232.09
21324,214,17.17,4.05,598.53,359.98
21324,216,249.63,141.29,392.68,201.42
21324,222,7.94,106.28,202.87,232.09
21325,214,17.17,4.05,598.53,359.98
21325,216,249.63,141.29,392.68,201.42
21325,222,7.94,106.28,202.87,232.09
21326,214,17.17,4.05,598.53,359.98
21326,216,249.63,141.29,392.68,201.42
21326,222,7.94,106.28,202.87,232.09
21327,214,17.17,4.05,598.53,359.98
21327,216,249.63,141.29,392.68,201.42
21327,222,7.94,106.28,202.87,232.09
21328,214,521.93,183.54,93.77,74.54
21328,216,17.17,4.05,625.14,359.98
21328,222,7.94,106.28,202.87,232.09
21329,214,521.93,183.54,93.77,74.54
21329,222,7.94,106.28,202.87,232.09
21329,216,17.17,4.05,129.73,359.98
21329,224,525.67,141.29,116.64,201.42
21330,214,521.93,183.54,93.77,74.54
21330,222,7.94,106.28,202.87,232.09
21330,216,17.17,4.05,129.73,359.98
21330,224,525.67,141.29,116.64,201.42
21331,216,17.17,4.05,602.42,359.98
21331,214,7.94,106.28,202.87,232.09
21331,225,314.75,141.29,327.56,201.42
21332,216,17.17,4.05,602.42,359.98
21332,214,7.94,106.28,202.87,232.09
21332,225,314.75,141.29,327.56,201.42
21333,214,521.93,183.54,93.77,74.54
21333,222,7.94,106.28,202.87,232.09
21333,216,17.17,4.05,602.42,359.98
21333,225,314.75,141.29,327.56,201.42
21334,214,521.93,183.54,93.77,74.54
21334,222,7.94,106.28,202.87,232.09
21334,216,17.17,4.05,602.42,359.98
21334,225,314.75,141.29,327.56,201.42
21335,214,521.93,183.54,93.77,74.54
21335,222,7.94,106.28,202.87,232.09
21335,216,17.17,4.05,496.56,359.98
21335,225,314.75,141.29,327.56,201.42
21336,214,521.93,183.54,93.77,74.54
21336,222,7.94,106.28,202.87,232.09
21336,216,17.17,4.05,496.56,359.98
21336,225,314.75,141.29,327.56,201.42
21337,214,521.93,183.54,93.77,74.54
21337,222,7.94,106.28,202.87,232.09
21337,216,17.17,4.05,496.56,359.98
21337,225,314.75,141.29,327.56,201.42
21338,214,521.93,183.54,93.77,74.54
21338,216,17.17,4.05,496.56,359.98
21338,225,314.75,141.29,327.56,201.42
21339,214,521.93,183.54,93.77,74.54
21339,216,17.17,4.05,496.56,359.98
21339,225,314.75,141.29,327.56,201.42
21340,214,521.93,183.54,93.77,74.54
21340,216,17.17,4.05,496.56,359.98
21340,225,314.75,141.29,327.56,201.42
21341,214,521.93,183.54,93.77,74.54
21341,216,17.17,4.05,496.56,359.98
21341,225,314.75,141.29,327.56,201.42
21342,214,521.93,183.54,93.77,74.54
21342,216,17.17,4.05,496.56,359.98
21342,225,314.75,141.29,327.56,201.42
21343,214,17.17,4.05,598.53,359.98
21343,216,314.75,141.29,327.56,201.42
21344,216,17.17,4.05,602.42,359.98
21344,214,314.75,141.29,327.56,201.42
21345,214,521.93,183.54,93.77,74.54
21345,216,17.17,4.05,602.42,359.98
21345,225,314.75,141.29,327.56,201.42
21346,214,521.93,183.54,93.77,74.54
21346,216,17.17,4.05,602.42,359.98
21346,225,314.75,141.29,327.56,201.42
21347,214,521.93,183.54,93.77,74.54
21347,216,17.17,4.05,602.42,359.98
21347,225,314.75,141.29,327.56,201.42
21348,214,521.93,183.54,93.77,74.54
21348,216,17.17,4.05,602.42,359.98
21348,225,314.75,141.29,327.56,201.42
21349,214,521.93,183.54,93.77,74.54
21349,216,17.17,4.05,602.42,359.98
21349,225,314.75,141.29,327.56,201.42
21350,214,521.93,183.54,93.77,74.54
21350,216,17.17,4.05,602.42,359.98
21350,225,314.75,141.29,327.56,201.42
21351,214,521.93,183.54,93.77,74.54
21351,216,17.17,4.05,602.42,359.98
21351,225,314.75,141.29,327.56,201.42
21352,225,17.17,4.05,625.14,359.98
21353,216,17.17,4.05,602.42,359.98
21353,225,525.67,141.29,116.64,201.42
21354,216,17.17,4.05,602.42,359.98
21354,225,525.67,141.29,116.64,201.42
21355,216,17.17,4.05,602.42,359.98
21355,225,525.67,141.29,116.64,201.42
21356,216,17.17,4.05,602.42,359.98
21356,225,525.67,141.29,116.64,201.42
21357,216,17.17,4.05,602.42,359.98
21357,225,525.67,141.29,116.64,201.42
21358,225,17.17,4.05,625.14,359.98
21359,225,17.17,4.05,625.14,359.98
21360,225,17.17,4.05,625.14,359.98
21361,225,17.17,4.05,625.14,359.98
21362,225,17.17,4.05,625.14,359.98
21363,225,17.17,4.05,625.14,359.98
21364,225,17.17,4.05,625.14,359.98
21365,225,17.17,4.05,625.14,359.98
21366,225,17.17,4.05,625.14,359.98
21367,225,17.17,4.05,625.14,359.98
21368,225,17.17,4.05,625.14,359.98
21369,225,17.17,4.05,625.14,359.98
21370,225,17.17,4.05,625.14,359.98
21371,225,17.17,4.05,625.14,359.98
21372,225,17.17,4.05,625.14,359.98
21373,225,17.17,4.05,625.14,359.98
21374,225,17.17,4.05,625.14,359.98
21375,225,17.17,4.05,625.14,359.98
21376,225,17.17,4.05,625.14,359.98
21377,225,17.17,4.05,625.14,359.98
21378,225,17.17,4.05,625.14,359.98
21379,225,17.17,4.05,625.14,359.98
21380,225,17.17,4.05,625.14,359.98
21381,214,521.93,183.54,93.77,74.54
21381,225,17.17,4.05,625.14,359.98
21382,225,17.17,4.05,625.14,359.98
21383,225,17.17,4.05,625.14,359.98
21384,225,17.17,4.05,625.14,359.98
21385,225,17.17,4.05,625.14,359.98
21386,225,17.17,4.05,625.14,359.98
21387,225,17.17,4.05,625.14,359.98
21388,225,17.17,4.05,625.14,359.98
21389,225,17.17,4.05,625.14,359.98
21390,225,17.17,4.05,625.14,359.98
21391,225,17.17,4.05,625.14,359.98
21392,225,17.17,4.05,625.14,359.98
21393,225,17.17,4.05,625.14,359.98
21394,225,17.17,4.05,625.14,359.98
21395,225,17.17,4.05,625.14,359.98
21396,225,17.17,4.05,625.14,359.98
21397,225,17.17,4.05,625.14,359.98
21398,225,17.17,4.05,625.14,359.98
21399,225,17.17,4.05,625.14,359.98
21400,225,17.17,4.05,625.14,359.98
21401,225,17.17,4.05,625.14,359.98
21402,225,17.17,4.05,625.14,359.98
21403,225,17.17,4.05,625.14,359.98
21404,225,17.17,4.05,625.14,359.98
21405,225,17.17,4.05,625.14,359.98
21406,225,17.17,4.05,625.14,359.98
21407,225,17.17,4.05,625.14,359.98
21408,225,17.17,4.05,625.14,359.98
21409,225,17.17,4.05,625.14,359.98
21410,225,17.17,4.05,625.14,359.98
21411,225,17.17,4.05,625.14,359.98
21412,225,17.17,4.05,625.14,359.98
21413,225,17.17,4.05,625.14,359.98
21414,225,17.17,4.05,625.14,359.98
21415,225,17.17,4.05,625.14,359.98
21416,225,17.17,4.05,625.14,359.98
21417,225,17.17,4.05,625.14,359.98
21418,225,17.17,4.05,625.14,359.98
21419,225,17.17,4.05,625.14,359.98
21420,214,27.36,18.54,614.95,342.88
21420,225,17.17,4.05,602.42,359.98
21421,214,27.36,18.54,614.95,342.88
21422,214,27.36,18.54,614.95,342.88
21423,214,27.36,18.54,614.95,342.88
21424,214,27.36,18.54,614.95,342.88
21425,214,27.36,18.54,614.95,342.88
21426,214,27.36,18.54,614.95,342.88
21427,214,27.36,18.54,614.95,342.88
21428,214,17.17,4.05,625.14,359.98
21429,214,17.17,4.05,625.14,359.98
21430,214,27.36,18.54,614.95,342.88
21431,214,27.36,18.54,614.95,342.88
21432,214,27.36,18.54,614.95,342.88
21433,214,27.36,18.54,614.95,342.88
21434,214,27.36,18.54,614.95,342.88
21434,225,395.74,210.5,223.85,32.48
21435,214,27.36,18.54,614.95,342.88
21436,214,27.36,18.54,614.95,342.88
21437,214,27.36,18.54,614.95,342.88
21438,214,27.36,18.54,614.95,342.88
21439,214,27.36,18.54,614.95,342.88
21440,214,27.36,18.54,614.95,342.88
21441,214,27.36,18.54,614.95,342.88
21442,214,27.36,18.54,614.95,342.88
21443,214,27.36,18.54,614.95,342.88
21444,214,27.36,18.54,614.95,342.88
21445,214,27.36,18.54,614.95,342.88
21446,214,27.36,18.54,614.95,342.88
21447,214,27.36,18.54,614.95,342.88
21448,214,27.36,18.54,614.95,342.88
21449,214,27.36,18.54,614.95,342.88
21450,214,27.36,18.54,614.95,342.88
21451,214,27.36,18.54,614.95,342.88
21452,214,27.36,18.54,614.95,342.88
21453,214,27.36,18.54,614.95,342.88
21454,214,27.36,18.54,614.95,342.88
21455,214,27.36,18.54,614.95,342.88
21456,214,27.36,18.54,614.95,342.88
21457,214,27.36,18.54,614.95,342.88
21458,214,27.36,18.54,614.95,342.88
21459,214,27.36,18.54,614.95,342.88
21460,214,27.36,18.54,614.95,342.88
21461,214,27.36,18.54,614.95,342.88
21462,214,27.36,18.54,614.95,342.88
21463,214,27.36,18.54,614.95,342.88
21464,214,27.36,18.54,614.95,342.88
21465,214,27.36,18.54,614.95,342.88
21466,214,27.36,18.54,614.95,342.88
21467,214,240.96,141.29,401.35,201.42
21468,214,240.96,141.29,401.35,201.42
21469,214,240.96,141.29,401.35,201.42
21470,214,240.96,141.29,401.35,201.42
21471,214,240.96,141.29,401.35,201.42
21472,214,240.96,141.29,401.35,201.42
21473,214,240.96,141.29,401.35,201.42
21474,214,240.96,141.29,401.35,201.42
21475,214,240.96,141.29,401.35,201.42
21476,214,27.36,18.54,614.95,342.88
21477,214,27.36,18.54,614.95,342.88
21478,214,27.36,18.54,614.95,342.88
21479,214,27.36,18.54,614.95,342.88
21480,214,240.96,141.29,401.35,201.42
