frameID,groupID,x,y,w,h
19537,208,405.38,162.6,102.94,51.71
19538,219,398.36,163.49,95.84,49.93
19539,219,398.74,163.9,95.29,48.51
19540,219,398.61,162.3,95.96,48.69
19541,165,321.49,153.5,18.82,17.61
19541,219,397.79,161.6,96.85,49.24
19542,165,283.84,152.68,123.4,37.02
19542,208,475.38,161.3,27.36,48.77
19543,208,474.41,161.0,28.28,50.91
19543,165,281.64,159.65,123.46,30.81
19544,165,279.55,152.28,50.34,30.69
19544,219,390.93,164.45,102.59,46.33
19545,214,310.88,152.01,89.76,34.29
19546,214,309.97,151.94,20.03,17.77
19546,219,387.12,162.26,107.48,52.21
19547,214,308.52,151.31,92.1,34.58
19548,208,389.69,164.27,15.1,21.38
19549,165,322.34,150.56,18.41,18.89
19549,208,396.95,158.68,113.41,56.78
19550,208,322.72,150.3,89.41,35.14
19551,165,322.75,150.15,18.55,18.75
19551,208,400.23,156.92,120.51,59.24
19552,165,324.18,150.65,91.22,38.65
19553,165,324.7,150.18,16.72,18.13
19553,220,408.56,158.33,127.46,61.79
19644,221,188.09,28.32,61.99,63.94
19645,222,171.22,29.2,55.51,56.84
19646,222,174.74,38.97,43.86,56.73
19647,222,176.72,51.13,41.82,54.05
19649,223,194.23,66.5,56.33,60.43
19658,224,177.98,161.2,38.41,51.69
19659,224,179.36,163.41,41.89,51.08
19660,224,175.22,164.18,51.19,57.98
19663,225,170.73,160.14,48.05,54.21
19663,226,228.18,160.31,33.23,62.46
19664,225,169.76,158.7,47.22,55.05
19665,225,170.29,158.5,47.25,55.42
19666,225,173.73,159.08,43.69,54.22
19667,225,170.88,158.97,46.19,53.82
19668,225,169.43,158.72,84.66,62.27
19669,225,160.4,157.7,94.97,67.0
19670,225,153.93,156.72,49.79,56.9
19671,225,150.35,156.52,45.83,56.95
19672,225,149.14,155.01,44.45,58.78
19673,225,144.83,153.34,45.36,59.65
19674,225,139.8,152.03,45.42,62.5
19675,225,134.25,150.0,46.84,63.21
19676,225,131.68,147.08,42.81,67.26
19686,227,120.3,103.9,51.29,72.85
19687,228,80.03,91.44,62.5,76.22
19688,228,84.88,92.7,52.39,72.12
19689,229,82.26,94.54,95.5,85.06
19689,230,221.74,151.9,36.14,17.11
19690,229,79.11,95.42,94.81,85.9
19690,230,221.79,152.29,34.23,18.87
19691,229,70.48,96.06,100.3,87.22
19692,231,137.4,108.92,114.27,75.25
19693,231,132.8,109.61,113.88,74.86
19694,228,55.06,95.39,65.07,93.17
19694,231,129.88,110.01,115.33,74.34
19695,227,52.94,94.41,103.65,95.4
19695,231,208.06,155.88,36.24,16.41
19696,227,46.6,94.14,71.77,94.58
19696,231,127.0,109.98,115.41,73.37
19697,227,52.61,95.0,62.38,94.39
19701,232,91.02,99.98,69.44,91.64
19702,233,126.92,106.46,62.98,87.36
19703,233,126.76,105.05,65.26,89.66
19706,234,191.12,115.33,48.72,80.39
19707,234,192.68,115.16,89.26,79.76
19708,234,193.91,115.52,88.87,79.48
19709,234,193.15,114.09,89.8,81.47
19710,234,228.78,122.06,53.11,75.1
19711,234,191.48,112.11,87.78,86.01
19712,234,185.87,109.95,87.56,88.43
19713,234,216.42,112.41,52.4,86.44
19716,234,227.56,114.79,48.72,87.0
19717,234,228.25,114.41,53.35,88.0
19719,234,192.79,107.45,98.95,87.62
19720,234,193.66,107.26,100.37,88.8
19720,235,345.79,165.02,40.95,17.59
19721,234,192.21,106.74,102.6,90.53
19721,235,345.32,164.89,42.55,18.54
19722,235,190.25,107.08,199.19,85.39
19722,234,240.22,110.08,53.55,87.23
19723,234,239.21,113.68,53.08,85.21
19724,234,240.13,117.14,42.6,83.61
19725,234,229.84,115.99,56.86,84.45
19726,234,177.99,108.51,109.96,93.64
19727,234,175.3,107.71,108.09,95.59
19728,234,223.54,116.6,58.2,87.61
19729,234,219.92,114.09,60.32,90.89
19730,234,161.05,103.77,111.02,99.88
19731,236,121.48,100.85,73.69,92.5
19731,234,199.29,113.27,67.86,91.98
19732,234,196.75,108.18,56.98,97.68
19741,234,125.59,86.45,87.87,136.15
19742,234,124.24,84.5,87.44,134.57
19743,234,124.9,81.99,84.81,138.09
19744,234,176.47,92.17,82.1,123.26
19745,234,127.2,81.71,89.22,122.2
19748,234,208.13,93.25,143.42,120.5
19749,234,124.89,79.08,143.43,134.47
19750,234,166.69,92.77,99.71,119.94
19751,234,162.26,93.06,104.65,118.95
19752,234,159.03,90.58,98.01,122.82
19753,234,148.54,87.01,100.88,125.55
19754,234,143.09,86.49,189.19,126.39
19755,234,86.89,65.65,153.75,144.48
19756,234,78.45,60.61,154.01,150.31
19758,234,117.67,70.8,86.44,145.79
19759,234,112.9,69.57,86.05,147.29
19760,234,108.38,68.57,107.19,148.72
19761,234,48.33,50.17,165.8,165.55
19762,237,40.25,47.91,270.3,156.41
19762,234,94.74,63.73,111.82,157.49
19763,234,32.98,44.27,168.11,176.72
19764,234,98.68,56.54,206.69,165.86
19765,234,100.17,52.18,95.82,170.79
19766,234,99.15,49.8,92.13,175.06
19767,234,96.93,46.58,91.5,180.68
19768,234,90.9,45.23,96.75,183.85
19769,234,88.73,43.94,223.5,185.49
19770,238,21.42,39.4,290.97,172.03
19770,234,87.03,44.2,97.22,185.63
19771,234,13.51,36.67,162.8,195.02
19772,234,71.89,28.62,239.03,201.61
19773,234,58.77,19.64,245.01,213.61
19774,238,1.0,23.68,300.95,199.14
19774,234,47.35,16.94,110.02,214.63
19775,234,1.0,11.1,144.15,222.81
19776,236,1.0,7.19,282.84,227.72
19776,234,77.78,2.05,76.72,244.0
19777,239,70.84,3.39,152.19,258.01
19778,240,60.42,6.66,326.01,270.21
19778,239,124.84,13.72,95.23,199.07
19779,239,119.59,18.09,93.04,205.34
19781,239,92.26,39.64,106.86,215.41
19782,239,72.88,48.47,111.52,222.08
19783,234,1.0,37.53,107.61,305.74
19784,234,1.0,65.76,80.85,208.41
19785,234,1.0,58.08,78.83,217.29
19786,234,1.0,47.14,79.08,237.35
19787,234,1.0,9.74,92.44,307.35
19788,239,1.0,8.98,146.09,313.01
19789,239,1.0,7.9,143.54,319.43
19792,241,1.0,178.75,37.42,35.55
19792,242,356.51,170.89,156.13,85.53
19793,241,0.11,178.15,38.37,35.8
19793,242,358.46,170.26,155.02,86.4
19794,242,358.65,171.11,100.08,85.83
19795,242,358.0,172.32,123.28,85.73
19797,241,1.0,180.6,38.35,35.64
19797,242,309.57,173.47,267.73,85.99
19802,242,459.45,181.56,64.18,66.48
19803,243,346.11,176.48,137.89,89.76
19804,242,294.17,176.53,235.31,89.15
19805,242,358.75,176.62,75.07,88.44
19806,244,1.0,175.84,430.92,88.96
19806,242,464.73,179.11,84.22,73.69
19807,245,289.37,175.1,143.08,88.41
19807,242,465.29,179.83,64.12,73.2
19808,245,285.89,174.84,145.21,88.07
19808,242,465.87,179.27,64.3,74.1
19809,245,284.8,173.8,145.65,88.89
19809,242,465.42,180.3,65.9,73.35
19810,245,285.11,172.57,143.63,89.8
19810,242,468.49,177.72,69.49,73.21
19811,245,283.48,173.03,146.03,89.71
19811,242,472.94,174.32,71.76,77.14
19812,245,333.11,173.58,97.64,89.26
19812,242,475.67,174.05,73.97,77.48
19813,245,333.22,174.31,98.39,89.12
19813,242,481.81,176.32,72.29,74.19
19814,245,333.56,174.4,98.71,89.16
19814,242,486.82,175.99,75.9,77.3
19815,245,333.66,174.75,234.05,89.34
19816,245,292.31,174.93,142.11,89.23
19817,245,294.65,175.52,144.99,89.72
19818,242,295.66,176.15,304.17,90.12
19819,242,346.07,175.45,267.39,91.94
19820,242,345.45,177.27,101.76,90.3
19821,241,11.8,189.8,30.32,36.7
19821,242,344.06,171.92,276.79,96.2
19822,242,343.76,173.4,277.12,95.39
19823,242,291.81,172.82,334.28,96.88
19824,242,292.05,174.15,340.89,96.4
19825,241,11.22,189.53,27.9,36.52
19825,242,291.95,173.26,348.84,97.62
19826,242,343.82,174.88,301.88,96.46
19827,246,331.95,176.87,120.62,94.98
19827,242,553.72,174.87,97.57,93.21
19828,247,82.4,162.84,404.21,95.79
19829,247,396.2,163.37,90.36,99.5
19829,248,62.39,187.09,34.69,33.9
19830,247,384.08,167.09,103.69,98.28
19830,248,64.66,189.4,35.2,32.69
19831,247,72.5,166.39,424.28,102.53
19832,242,330.52,204.72,21.8,18.08
19832,247,77.05,166.64,425.52,105.06
19833,249,344.3,204.55,82.9,18.27
19833,247,82.84,167.86,422.95,105.48
19834,247,383.16,166.53,120.55,108.64
19834,248,87.44,194.27,22.72,29.29
19835,247,382.15,203.97,44.35,21.82
19835,248,76.37,168.68,427.97,110.12
19836,247,381.84,204.2,44.44,22.88
19836,248,76.09,168.43,428.2,111.97
19837,247,381.73,167.75,122.25,113.95
19837,248,75.43,194.97,35.21,34.33
19838,247,381.91,166.79,121.88,114.86
19838,248,74.62,197.83,35.04,30.29
19839,247,382.54,205.08,34.03,20.66
19839,248,72.41,166.73,430.47,113.71
19840,247,383.82,165.67,117.73,114.18
19840,250,67.54,196.01,34.16,31.55
19841,247,370.44,166.46,128.06,113.6
19841,250,64.91,196.33,34.56,30.71
19842,250,61.77,196.49,35.51,30.99
19842,247,369.75,167.15,122.84,112.53
19843,250,54.41,196.31,35.24,31.37
19843,247,308.41,166.38,179.34,111.58
19844,251,309.2,166.38,175.66,113.02
19844,250,48.84,194.72,35.63,32.25
19845,252,318.87,166.72,164.85,114.49
19845,250,42.43,193.0,37.05,32.95
19846,252,318.75,166.29,164.96,117.07
19846,250,44.63,192.57,33.53,32.81
19847,252,318.15,165.81,162.31,118.61
19847,250,39.29,195.35,35.02,31.92
19848,253,357.68,204.01,34.2,22.66
19848,250,34.36,166.19,442.6,118.83
19849,254,343.2,203.11,47.35,23.56
19849,250,26.8,167.27,445.73,118.13
19850,254,338.92,167.95,127.93,117.45
19850,250,22.16,193.38,34.35,34.75
19851,255,333.0,202.6,45.45,22.71
19851,250,18.26,168.13,443.9,116.7
19852,255,331.14,203.25,47.12,22.18
19852,250,22.88,167.35,436.0,117.88
19853,254,326.98,203.18,62.98,24.84
19854,256,345.14,157.48,156.74,149.43
19854,257,7.74,122.37,176.25,238.67
19855,256,343.9,157.42,156.83,149.42
19855,257,8.67,125.37,179.3,232.26
19856,256,79.18,126.72,420.75,228.03
19857,256,343.8,153.25,156.93,156.45
19857,257,10.94,126.32,182.36,223.68
19858,256,272.8,152.98,227.51,156.81
19858,257,12.67,128.64,188.76,218.35
19859,256,272.52,152.35,227.59,157.91
19859,257,20.39,127.42,188.62,221.28
19860,256,273.4,151.3,227.79,160.06
19860,257,21.84,126.32,191.51,221.37
19861,256,107.5,126.61,392.18,224.16
19862,256,109.32,127.37,389.7,221.09
19863,256,269.35,196.44,107.68,30.33
19864,257,18.92,135.32,371.8,211.83
19865,256,126.86,135.72,379.07,212.03
19866,256,291.18,151.29,219.94,166.08
19866,257,37.75,135.63,194.65,208.7
19867,256,141.32,135.78,372.37,203.34
19867,258,1.91,125.79,99.4,201.8
19868,256,343.48,150.28,171.12,167.44
19868,257,1.83,125.21,233.76,215.44
19869,256,144.83,134.71,369.96,206.76
19869,257,1.81,134.16,106.91,193.48
19870,256,149.0,134.28,368.54,204.43
19870,257,7.97,127.85,109.19,196.45
19871,257,16.91,127.24,371.11,202.31
19872,257,21.31,127.35,367.33,201.62
19873,257,85.41,137.99,303.1,192.65
19874,257,286.52,195.75,104.33,31.47
19875,253,178.97,139.89,212.31,189.3
19876,257,32.55,136.96,359.41,191.55
19877,257,43.09,139.0,349.15,187.92
19878,259,194.28,140.38,359.61,191.71
19878,257,55.14,138.82,116.48,166.4
19879,260,199.13,143.61,205.39,180.87
19880,257,75.55,143.36,329.79,179.66
19881,257,87.76,145.47,343.22,174.78
19882,261,501.92,138.19,80.62,202.41
19882,257,93.62,145.27,337.67,171.93
19883,261,502.79,136.67,82.23,205.75
19883,257,96.06,145.18,340.62,170.2
19884,261,386.88,134.73,201.4,208.38
19884,257,102.46,143.56,191.33,169.69
19885,257,111.42,143.34,305.04,161.85
19885,261,507.63,135.05,86.73,207.84
19886,257,115.99,143.84,287.57,157.34
19886,261,508.81,135.93,88.2,207.83
19887,261,381.97,134.82,217.69,209.4
19887,257,119.41,145.12,183.77,154.5
19888,261,246.47,133.52,354.29,211.37
19888,257,120.28,147.21,97.96,136.5
19889,257,120.4,147.01,320.81,147.03
19889,261,510.77,133.04,89.86,210.56
19890,261,248.44,132.28,352.16,211.17
19890,257,123.51,146.7,95.0,133.41
19891,257,125.77,147.33,290.28,144.27
19891,261,506.28,127.94,95.35,217.44
19892,261,504.11,126.38,97.21,218.85
19892,257,126.24,146.02,289.79,140.92
19893,261,501.28,127.62,99.11,217.77
19893,257,127.29,143.7,280.3,142.41
19894,261,498.7,127.43,99.38,218.42
19894,257,127.31,143.8,280.39,142.76
19895,261,370.05,124.44,222.45,224.38
19895,257,121.99,144.55,160.46,142.98
19896,253,359.27,123.22,231.81,229.12
19896,257,120.81,145.53,158.5,140.67
19897,253,359.4,122.75,232.65,233.5
19897,257,124.79,147.27,153.56,136.81
19898,260,369.65,202.81,27.12,25.34
19899,261,489.7,127.76,107.52,232.36
19899,257,131.02,155.39,265.78,132.06
19900,261,369.82,128.8,229.0,231.94
19900,257,132.45,158.44,146.0,129.38
19901,261,371.44,129.0,228.49,231.08
19901,257,134.39,159.11,143.54,128.31
19902,261,373.68,126.61,228.51,233.23
19902,257,140.38,160.8,137.57,124.75
19903,261,389.59,122.33,215.02,238.64
19903,257,143.5,160.17,135.07,124.85
19904,261,493.24,118.75,113.07,243.17
19904,257,146.08,159.14,235.85,124.8
19905,261,495.5,116.76,116.59,245.64
19905,257,151.72,157.7,250.29,123.86
19906,261,498.4,113.22,119.83,247.65
19906,257,156.57,158.41,247.07,119.44
19907,260,203.14,111.23,420.16,249.7
19908,260,500.83,111.31,124.48,248.65
19908,257,161.38,160.65,243.93,113.77
19909,260,500.67,110.44,127.13,249.37
19909,257,161.81,160.82,244.3,114.52
19910,260,497.99,112.52,128.74,246.3
19910,257,160.53,160.98,244.19,116.38
19911,260,495.14,112.9,129.46,247.92
19911,257,158.15,160.42,223.68,115.26
19912,260,490.39,110.35,132.23,255.26
19912,257,152.34,159.45,239.39,114.52
19913,260,358.73,108.86,259.91,257.34
19913,257,147.11,158.71,117.14,111.48
19914,260,475.29,110.44,133.01,254.33
19914,257,138.37,159.12,230.83,113.11
19915,260,467.19,109.91,133.14,256.92
19915,257,129.38,161.46,227.28,111.48
19916,260,332.06,109.62,262.9,259.99
19916,257,123.46,161.13,123.05,112.37
19917,257,118.84,159.55,237.04,112.64
19917,260,456.29,106.31,136.1,264.66
19918,260,331.88,103.57,259.89,269.19
19918,257,116.16,158.69,120.02,110.97
19919,260,332.91,103.71,259.47,268.7
19919,257,117.17,157.9,122.06,111.2
19920,260,333.72,103.79,263.41,271.71
19920,257,119.85,157.17,121.69,109.64
19921,261,334.97,105.52,265.2,268.51
19921,257,123.12,157.51,120.41,108.81
19922,257,128.24,159.23,236.94,106.89
19922,260,458.47,108.3,145.19,262.04
19923,257,334.29,200.8,31.27,27.3
19924,261,334.11,108.27,282.45,257.87
19924,257,133.27,162.37,360.0,104.37
19925,261,334.17,107.02,286.0,257.41
19925,257,134.16,162.88,113.13,100.91
19926,261,357.27,102.43,265.7,253.23
19926,257,133.46,162.27,113.79,99.68
19927,261,333.46,100.51,294.93,250.82
19927,257,134.74,162.95,116.59,100.67
19928,257,333.0,201.82,33.01,26.36
19930,257,128.29,166.11,360.33,101.79
19931,260,447.75,102.27,186.29,243.16
19931,257,122.93,163.99,248.38,104.36
19932,257,319.62,202.95,45.37,27.72
19933,257,117.23,161.65,353.14,102.49
19934,261,308.75,103.79,328.78,240.83
19934,257,113.33,162.35,114.22,100.58
19935,257,111.22,163.9,353.36,98.49
19936,260,290.88,94.58,354.2,258.06
19936,257,110.47,165.38,111.49,96.93
19937,257,113.66,165.83,348.63,97.02
19938,260,429.37,95.1,223.29,252.13
19938,257,115.33,165.54,212.04,97.1
19939,260,428.69,93.22,231.42,250.51
19939,257,115.13,164.98,210.29,96.42
19940,257,295.6,176.71,162.69,83.02
19942,262,280.86,102.38,379.36,218.52
19942,257,111.64,164.38,343.35,95.28
19943,260,420.67,109.54,237.96,209.83
19943,257,109.56,164.84,206.79,96.62
19944,257,107.3,164.6,343.61,96.91
19945,260,415.99,111.55,244.84,207.89
19945,257,107.28,164.92,231.0,96.52
19946,263,285.66,203.26,52.38,27.12
19946,257,107.36,164.52,337.66,96.13
19947,257,107.27,165.46,223.88,95.58
19948,257,268.15,200.72,37.27,27.82
19948,264,106.82,164.39,334.1,96.56
19949,257,107.82,164.97,197.41,95.66
19950,257,109.15,165.25,194.2,94.77
19951,257,112.51,166.97,218.96,92.85
19952,257,118.05,168.38,87.6,90.31
19952,265,268.38,175.54,181.7,86.49
19953,257,284.35,178.05,173.0,85.42
19953,264,131.21,171.37,82.0,87.24
19954,257,144.03,174.52,205.81,84.04
19955,264,147.76,175.55,208.83,82.44
19956,257,152.57,175.56,75.76,81.61
19956,266,309.69,177.25,169.01,90.38
19957,257,159.56,177.88,70.76,78.95
19957,266,310.39,175.6,171.5,91.85
19958,267,164.37,179.21,201.19,78.13
19959,267,170.29,179.56,198.73,78.57
19960,268,19.27,177.88,352.26,109.98
19961,269,44.14,175.94,298.07,106.74
19962,269,55.7,173.69,285.89,104.13
19963,269,72.0,173.38,291.35,103.47
19964,269,85.58,172.91,279.14,103.73
19965,269,109.51,174.98,256.99,100.64
19966,270,143.69,179.93,233.78,87.37
19967,271,173.32,180.52,205.82,83.19
19968,257,193.96,167.91,360.07,107.56
19968,272,332.8,175.06,184.41,96.99
19969,273,255.1,180.02,126.44,71.22
19970,273,254.75,181.2,126.28,67.89
19971,260,254.31,166.88,297.91,108.77
19971,273,305.64,182.09,74.86,63.27
19972,273,254.03,180.68,124.8,64.47
19973,273,253.52,180.42,124.5,67.94
19974,273,252.29,180.72,116.5,68.61
19975,273,251.9,181.53,118.52,68.58
19976,273,253.31,184.86,117.47,65.36
19977,274,329.85,168.86,214.49,113.26
19977,257,238.16,184.31,36.44,62.16
19978,257,236.94,185.83,131.2,64.07
19979,257,237.14,186.61,133.67,63.67
19980,257,237.55,183.4,137.83,63.36
19981,257,237.85,182.54,140.82,62.19
19982,257,236.8,181.69,35.5,63.12
19983,257,234.1,184.02,153.84,61.67
19984,257,230.33,184.25,158.69,61.58
19985,257,226.43,185.52,164.07,58.94
19986,257,222.43,187.02,170.99,57.73
19987,260,225.49,165.96,305.17,119.58
19987,257,306.64,200.96,89.85,43.63
19988,257,305.88,165.88,226.27,119.57
19988,260,225.32,188.41,35.51,53.5
19989,257,225.13,188.18,185.36,57.98
19990,274,314.01,164.01,228.45,123.27
19990,257,227.22,188.24,40.2,56.71
19991,257,398.91,162.21,150.63,125.14
19991,275,233.1,187.63,122.9,57.61
19992,260,235.92,160.3,318.45,127.76
19992,276,320.86,198.77,117.1,45.92
19993,257,414.92,161.01,142.3,127.79
19993,275,237.98,187.83,118.87,60.54
19994,257,419.15,160.64,137.91,129.51
19994,275,237.44,188.12,118.81,60.34
19995,257,236.66,160.74,319.58,129.6
19995,275,317.51,201.79,38.58,26.26
19996,257,424.63,160.27,132.01,130.25
19996,275,236.95,188.53,119.01,60.38
19997,257,428.76,160.04,130.46,130.74
19997,275,239.07,187.72,117.44,60.11
19998,257,436.28,158.75,128.84,133.66
19998,277,242.21,188.18,122.88,56.53
19999,257,444.33,158.12,128.11,135.49
19999,278,247.42,187.34,119.74,56.87
20000,257,450.68,157.04,127.11,137.1
20000,278,250.11,186.59,118.17,58.04
20003,279,295.75,183.92,26.83,44.07
20004,280,280.15,182.63,34.49,44.12
20005,280,280.62,182.63,37.05,43.58
20006,280,281.52,182.61,37.36,40.77
20007,280,284.29,182.82,34.97,40.73
20008,280,280.35,181.84,35.9,42.7
20009,280,281.05,182.45,37.02,41.85
20010,280,284.36,184.0,35.29,41.7
20011,280,284.73,183.9,64.62,41.9
20012,281,294.76,185.8,70.2,42.04
20013,281,293.25,186.33,70.82,42.43
20014,280,281.51,186.3,79.69,44.66
20015,280,282.85,186.93,80.87,42.48
20016,280,271.2,187.07,92.7,42.45
20017,280,327.49,187.2,35.11,40.75
20017,282,270.89,185.69,44.92,42.67
20018,280,326.52,186.55,34.74,40.93
20018,282,269.97,184.97,43.0,42.82
20019,280,326.4,185.97,36.61,41.3
20019,282,269.31,182.78,44.98,45.08
20020,280,326.47,184.04,40.63,48.5
20020,283,261.51,181.47,57.63,45.43
20021,280,289.69,183.41,77.9,49.82
20022,280,288.83,186.95,45.29,34.81
20023,280,289.44,188.61,44.34,32.07
20024,284,282.84,184.08,33.3,33.24
20024,285,250.09,186.93,22.31,28.06
20025,284,283.29,183.31,32.52,34.05
20025,285,250.46,186.47,22.32,28.4
20026,284,283.92,182.92,32.26,34.95
20026,285,250.92,186.39,21.79,28.45
20027,284,283.99,182.99,32.02,34.46
20027,285,250.72,186.47,22.58,31.83
20028,284,284.38,184.19,31.39,32.43
20028,285,249.96,186.45,23.2,32.94
20029,284,285.03,184.69,31.77,33.06
20029,285,249.75,188.38,23.17,30.7
20030,284,285.82,185.44,32.16,32.34
20030,285,250.28,188.54,22.74,30.24
20031,284,286.69,184.33,32.83,33.66
20031,285,250.64,187.15,23.38,31.96
20032,284,287.12,184.56,32.4,33.88
20032,285,250.63,186.38,23.41,32.44
20033,284,247.77,184.62,72.03,34.55
20034,284,244.88,187.49,63.45,28.65
20036,286,214.19,181.89,72.18,32.95
20037,286,213.24,179.77,71.4,35.55
20038,287,330.31,185.36,35.01,31.35
20038,286,212.35,178.7,93.06,37.62
20039,284,247.62,183.68,56.1,32.51
20041,288,299.2,184.0,37.34,35.2
20042,288,300.0,184.82,36.23,33.61
20042,289,270.37,188.38,12.88,28.33
20043,280,270.66,185.22,68.9,33.43
20044,280,274.08,185.08,69.5,33.52
20045,280,274.78,178.09,43.1,42.11
20046,290,302.12,175.42,44.43,49.46
20047,290,302.38,173.74,44.94,52.17
20048,290,302.79,172.11,42.83,54.87
20049,290,321.66,185.75,24.59,27.87
20049,291,272.65,176.61,41.05,48.69
20050,290,319.43,184.65,25.19,30.29
20050,291,272.94,174.85,43.27,49.52
20051,290,292.55,173.73,64.84,51.15
20052,290,293.77,173.48,63.61,53.81
20053,292,260.93,166.15,70.9,84.94
20054,290,304.79,179.95,40.21,40.96
20054,293,245.18,163.87,58.61,92.02
20055,291,259.09,161.83,82.99,100.1
20056,294,240.48,172.6,79.23,72.48
20057,294,240.69,172.97,165.14,72.5
20058,294,238.16,172.65,83.88,74.67
20058,295,19.87,169.91,383.9,49.87
20059,294,231.25,172.18,166.72,75.42
20060,294,263.79,175.71,48.01,71.02
20060,296,220.38,169.63,175.24,68.76
20061,294,214.76,167.9,93.36,77.89
20061,297,349.54,188.68,41.32,31.27
20062,294,208.08,167.55,95.86,77.71
20062,297,348.14,186.6,37.07,28.5
20063,294,203.6,166.8,97.12,77.81
20063,295,346.88,186.59,35.65,25.6
20064,294,199.97,164.45,98.91,79.33
20064,295,346.25,185.5,35.34,26.01
20065,294,199.58,163.89,99.81,80.31
20065,295,346.5,185.78,35.43,26.2
20066,294,257.93,173.75,123.02,71.68
20066,298,195.74,163.03,41.89,76.9
20067,294,263.67,173.33,45.92,71.89
20067,299,378.63,187.51,16.2,21.57
20068,294,263.03,173.94,66.64,72.53
20068,299,382.08,187.6,12.97,26.25
20069,290,284.39,174.78,45.62,73.18
20069,300,385.71,187.17,34.45,27.69
20070,290,284.86,174.76,45.28,73.92
20070,300,386.5,187.42,34.01,27.44
20071,290,285.18,174.78,40.33,74.59
20071,300,387.65,187.22,33.09,27.14
20072,290,286.75,174.05,45.16,74.43
20072,300,388.46,188.29,31.76,30.74
20073,290,287.17,174.44,40.08,76.34
20073,300,388.74,188.25,36.57,32.72
20074,290,286.04,175.7,42.97,74.33
20074,300,391.83,188.07,38.76,33.79
20075,290,285.89,175.33,43.9,75.78
20075,301,379.9,188.47,40.05,32.39
20076,290,282.27,176.2,47.14,74.47
20076,301,379.46,188.01,40.61,33.21
20077,290,277.43,176.13,47.97,75.58
20077,301,379.2,188.62,38.85,34.07
20078,290,270.81,175.21,146.98,76.95
20079,290,264.98,174.17,140.1,78.85
20080,290,262.0,172.42,141.11,80.3
20081,290,256.7,172.36,145.4,80.05
20082,290,251.37,172.7,52.04,82.14
20082,302,357.44,186.33,37.06,28.97
20083,290,248.22,173.78,52.57,82.98
20083,302,354.9,186.8,37.93,28.68
20084,290,246.06,174.61,53.06,83.37
20084,302,352.78,187.59,39.55,32.22
20085,290,245.66,174.72,53.34,84.37
20085,302,351.98,187.0,40.74,34.63
20086,290,243.23,174.74,55.86,86.99
20086,302,349.46,186.9,56.94,36.23
20087,290,256.52,176.89,53.87,88.21
20087,302,367.51,190.87,38.51,36.53
20088,302,366.04,190.23,51.86,43.07
20088,290,260.93,178.0,55.44,88.4
20089,302,370.03,190.38,47.81,34.96
20089,290,261.4,178.47,55.0,89.65
20090,302,371.03,192.66,33.99,32.45
20090,290,261.76,178.33,54.66,91.03
20091,302,371.24,189.58,43.77,34.59
20091,290,264.67,177.9,50.41,91.54
20092,302,373.42,189.62,41.27,33.86
20092,290,256.99,177.11,53.0,91.34
20093,290,252.99,176.36,54.83,92.16
20093,303,361.42,188.91,44.93,36.73
20094,303,357.9,188.82,48.57,35.8
20094,290,245.51,176.05,55.99,91.33
20095,303,350.31,189.38,43.11,35.4
20095,290,239.03,175.56,56.31,91.93
20096,303,336.96,188.47,56.44,36.01
20096,290,230.5,173.94,55.96,94.11
20097,303,336.85,187.27,45.5,37.47
20097,290,226.68,173.77,56.4,93.88
20098,303,335.3,187.74,45.36,39.19
20098,290,226.14,172.61,55.89,95.48
20099,303,344.89,186.97,46.23,40.2
20099,290,226.84,171.92,58.61,95.74
20100,303,344.33,188.2,47.93,37.0
20100,290,225.89,171.51,57.5,99.14
20101,303,331.76,187.49,60.41,42.44
20101,290,213.84,169.95,61.03,104.55
20102,303,330.34,186.93,88.61,51.89
20102,290,219.28,167.42,53.12,116.0
20103,290,221.26,166.77,71.22,124.19
20103,301,356.12,188.67,63.13,49.28
20104,290,204.8,163.56,78.63,134.14
20104,301,335.75,188.27,83.72,50.13
20105,290,195.17,161.53,209.68,153.29
20106,303,331.99,185.88,50.76,61.23
20107,304,53.92,145.44,116.3,209.99
20107,305,277.97,101.04,377.15,229.61
20108,304,53.49,136.4,378.2,219.25
20108,305,488.36,94.92,170.92,217.6
20109,306,136.79,108.75,254.06,254.49
20110,304,1.0,59.6,369.8,307.18
20111,302,279.29,173.66,122.98,71.51
20112,302,304.64,183.21,97.4,61.96
20112,304,216.04,140.71,86.14,215.75
20113,307,224.56,167.99,108.41,115.1
20114,307,221.91,167.83,109.29,115.98
20115,308,278.81,188.91,49.87,33.53
20116,309,286.19,195.27,25.42,30.45
20117,303,332.17,187.28,44.31,56.51
20118,303,331.54,187.29,45.47,56.93
20121,310,317.9,191.79,24.6,32.02
20122,311,346.23,193.92,23.55,30.97
20122,310,321.21,191.23,21.1,31.81
20123,311,346.96,180.51,35.53,44.93
20123,310,311.39,187.29,30.23,39.53
20124,312,333.26,180.17,48.8,44.85
20124,313,291.81,184.39,31.63,37.02
20125,313,294.6,179.05,38.49,47.77
20125,312,343.23,184.79,22.37,42.21
20126,311,349.34,182.54,35.76,48.05
20126,314,294.33,181.53,46.12,52.21
20127,303,356.57,181.04,30.2,52.1
20127,315,301.62,175.51,38.21,66.87
20128,315,304.68,182.88,44.81,62.53
20129,290,351.23,182.22,35.4,59.81
20129,316,284.06,180.98,54.33,67.66
20130,290,344.5,179.71,41.98,59.29
